t,B_Gx,B_Gy,B_Gz,B_Ax,B_Ay,B_Az
0.02341034609395583,-1.0,-417.0,152.0,2.0,64.0,2139.0
0.024010611378416237,551.0,508.0,-93.0,16.0,76.0,2140.0
0.024610876662876646,763.0,-203.0,749.0,15.0,60.0,2145.0
0.025211141947337052,421.0,276.0,-638.0,19.0,75.0,2137.0
0.025811407231797458,881.0,137.0,341.0,12.0,72.0,2145.0
0.026411672516257863,-78.0,423.0,612.0,13.0,63.0,2146.0
0.02701193780071827,1039.0,55.0,1411.0,15.0,54.0,2144.0
0.027612203085178675,338.0,549.0,1090.0,21.0,69.0,2147.0
0.02821246836963908,233.0,-67.0,1499.0,-2.0,70.0,2139.0
0.028812733654099486,981.0,587.0,749.0,0.0,53.0,2140.0
0.029412998938559892,79.0,85.0,144.0,15.0,64.0,2141.0
0.030013264223020298,789.0,889.0,152.0,13.0,66.0,2150.0
0.030613529507480704,382.0,-119.0,1641.0,28.0,65.0,2133.0
0.03121379479194111,856.0,434.0,1081.0,19.0,71.0,2141.0
0.031814060076401515,707.0,112.0,454.0,18.0,73.0,2153.0
0.032414325360861924,266.0,1014.0,-52.0,17.0,79.0,2140.0
0.03301459064532233,1004.0,-69.0,441.0,12.0,68.0,2140.0
0.033614855929782736,374.0,1167.0,261.0,3.0,63.0,2140.0
0.03421512121424314,661.0,230.0,-389.0,15.0,71.0,2150.0
0.03481538649870355,373.0,1397.0,-531.0,16.0,67.0,2152.0
0.03541565178316395,834.0,500.0,908.0,4.0,60.0,2146.0
0.03601591706762436,843.0,1115.0,1185.0,6.0,60.0,2135.0
0.03661618235208476,465.0,548.0,681.0,14.0,62.0,2156.0
0.03721644763654517,818.0,1589.0,309.0,25.0,66.0,2146.0
0.03781671292100557,-44.0,-244.0,809.0,28.0,70.0,2139.0
0.03841697820546598,-8300.0,-16419.0,7658.0,17.0,55.0,2135.0
0.03901724348992639,-1904.0,-1503.0,3362.0,2.0,67.0,2140.0
0.03961750877438679,-4643.0,-5085.0,2824.0,23.0,62.0,2141.0
0.0402177740588472,-2430.0,-315.0,1970.0,12.0,61.0,2149.0
0.040818039343307605,-2858.0,-6118.0,732.0,5.0,68.0,2143.0
0.041418304627768014,-5017.0,1351.0,-2050.0,23.0,66.0,2147.0
0.042018569912228416,-4054.0,-6946.0,-809.0,3.0,65.0,2141.0
0.042618835196688826,-1262.0,-724.0,-539.0,7.0,65.0,2150.0
0.04321910048114923,-3337.0,-5684.0,-2192.0,17.0,70.0,2136.0
0.04381936576560964,-4606.0,-7089.0,775.0,5.0,60.0,2137.0
0.04441963105007004,-2433.0,-10130.0,2338.0,23.0,73.0,2143.0
0.04501989633453045,-5071.0,-6235.0,1868.0,20.0,66.0,2151.0
0.04562016161899085,-1388.0,-2103.0,-967.0,21.0,65.0,2155.0
0.04622042690345126,-1166.0,-7587.0,-1001.0,5.0,70.0,2143.0
0.04682069218791166,-4754.0,-1258.0,-1491.0,13.0,60.0,2154.0
0.04742095747237207,-3576.0,-8929.0,-319.0,21.0,59.0,2144.0
0.048021222756832474,-1610.0,-7251.0,-1483.0,12.0,59.0,2149.0
0.04862148804129288,-3865.0,-11482.0,-2941.0,6.0,74.0,2157.0
0.04922175332575329,-2311.0,-7241.0,-2756.0,22.0,70.0,2140.0
0.049822018610213695,-2344.0,-8798.0,-1081.0,19.0,60.0,2132.0
0.050422283894674104,-4121.0,-14001.0,-2574.0,18.0,66.0,2153.0
0.051022549179134506,-2864.0,-10308.0,-3087.0,9.0,67.0,2147.0
0.051622814463594915,-1666.0,-15958.0,-1063.0,8.0,66.0,2151.0
0.05222307974805532,-3182.0,-16249.0,-1196.0,16.0,74.0,2153.0
0.05282334503251573,-3956.0,-15910.0,-1689.0,14.0,65.0,2139.0
0.05342361031697613,-2212.0,-14829.0,235.0,17.0,64.0,2145.0
0.05402387560143654,-4562.0,-15832.0,90.0,15.0,69.0,2140.0
0.05462414088589694,-2850.0,-17670.0,-5.0,18.0,49.0,2146.0
0.05522440617035735,-1252.0,-14888.0,-470.0,17.0,65.0,2140.0
0.05582467145481775,-3134.0,-14521.0,3119.0,24.0,63.0,2145.0
0.05642493673927816,-3503.0,-11509.0,4607.0,9.0,71.0,2151.0
0.057025202023738564,-1453.0,-13049.0,4083.0,14.0,77.0,2144.0
0.05762546730819897,-3212.0,-9355.0,4275.0,16.0,75.0,2141.0
0.05822573259265938,-1425.0,-13004.0,541.0,26.0,71.0,2133.0
0.058825997877119784,-1701.0,-7133.0,112.0,16.0,76.0,2142.0
0.059426263161580194,-1592.0,-5266.0,-430.0,10.0,66.0,2150.0
0.060026528446040596,1177.0,3689.0,-525.0,22.0,63.0,2153.0
0.060626793730501005,1461.0,-1286.0,1223.0,10.0,67.0,2143.0
0.06122705901496141,-1695.0,-713.0,322.0,15.0,64.0,2139.0
0.06182732429942182,1750.0,1063.0,-26.0,23.0,71.0,2140.0
0.06242758958388222,-1419.0,6317.0,-1341.0,14.0,64.0,2152.0
0.06302785486834263,2427.0,-5474.0,960.0,19.0,57.0,2152.0
0.06362812015280303,-1126.0,4863.0,829.0,16.0,54.0,2148.0
0.06422838543726343,527.0,-5022.0,-1350.0,12.0,70.0,2140.0
0.06482865072172385,1697.0,2633.0,-1312.0,29.0,68.0,2146.0
0.06542891600618425,-1616.0,-2304.0,-214.0,14.0,66.0,2140.0
0.06602918129064465,1349.0,1499.0,1449.0,7.0,67.0,2146.0
0.06662944657510506,722.0,-277.0,916.0,26.0,75.0,2149.0
0.06722971185956547,1140.0,5211.0,1021.0,22.0,55.0,2147.0
0.06782997714402587,-1.0,-6217.0,236.0,15.0,65.0,2141.0
0.06843024242848628,-369.0,4330.0,899.0,25.0,64.0,2142.0
0.06903050771294669,1599.0,-4492.0,672.0,16.0,63.0,2149.0
0.0696307729974071,-782.0,3530.0,410.0,7.0,64.0,2149.0
0.0702310382818675,657.0,-3016.0,1131.0,11.0,67.0,2137.0
0.0708313035663279,942.0,1541.0,205.0,21.0,59.0,2141.0
0.07143156885078832,-622.0,-1821.0,-475.0,18.0,56.0,2140.0
0.07203183413524872,539.0,-354.0,-1005.0,12.0,69.0,2149.0
0.07263209941970912,-919.0,-5109.0,14.0,15.0,67.0,2148.0
0.07323236470416952,1446.0,3919.0,344.0,4.0,71.0,2147.0
0.07383262998862994,-87.0,-4205.0,658.0,15.0,74.0,2145.0
0.07443289527309034,133.0,3570.0,377.0,25.0,61.0,2143.0
0.07503316055755074,1404.0,-3482.0,81.0,15.0,68.0,2143.0
0.07563342584201115,-993.0,1884.0,12.0,1.0,61.0,2147.0
0.07623369112647156,-3814.0,-15347.0,1460.0,5.0,64.0,2139.0
0.07683395641093196,-6263.0,-11173.0,-761.0,20.0,67.0,2145.0
0.07743422169539237,-4231.0,-7017.0,-1371.0,9.0,66.0,2150.0
0.07803448697985278,-58.0,-9897.0,-2239.0,4.0,59.0,2148.0
0.07863475226431318,-3733.0,-10763.0,-2562.0,16.0,63.0,2149.0
0.07923501754877359,-4367.0,-15089.0,-1535.0,20.0,72.0,2140.0
0.07983528283323399,-1622.0,-19802.0,-4804.0,19.0,70.0,2145.0
0.0804355481176944,-1923.0,-15261.0,-3199.0,7.0,74.0,2148.0
0.08103581340215481,-5207.0,-11814.0,-1173.0,7.0,59.0,2157.0
0.08163607868661521,-2184.0,-10745.0,-1825.0,10.0,55.0,2150.0
0.08223634397107561,-4312.0,-15812.0,-3068.0,13.0,61.0,2148.0
0.08283660925553603,-4303.0,-17615.0,-3894.0,11.0,66.0,2154.0
0.08343687453999643,-2345.0,-13527.0,-2159.0,3.0,63.0,2143.0
0.08403713982445683,-2711.0,-16376.0,-538.0,-1.0,68.0,2133.0
0.08463740510891724,-3815.0,-11294.0,-519.0,8.0,66.0,2145.0
0.08523767039337765,-2124.0,-10431.0,-275.0,13.0,74.0,2147.0
0.08583793567783805,-3954.0,-10547.0,-172.0,-2.0,66.0,2143.0
0.08643820096229846,-2693.0,-13519.0,-2071.0,14.0,63.0,2141.0
0.08703846624675887,-1108.0,-10210.0,-2681.0,11.0,67.0,2148.0
0.08763873153121927,-2606.0,-9312.0,-2613.0,17.0,65.0,2138.0
0.08823899681567968,-1877.0,-8272.0,-2444.0,23.0,60.0,2145.0
0.08883926210014008,-811.0,-4160.0,-2047.0,7.0,55.0,2145.0
0.0894395273846005,-1410.0,-8562.0,-2773.0,20.0,54.0,2148.0
0.0900397926690609,-2923.0,-11393.0,-2201.0,16.0,65.0,2141.0
0.0906400579535213,-1260.0,-10381.0,-2523.0,0.0,66.0,2144.0
0.0912403232379817,-2592.0,-10544.0,-1697.0,10.0,75.0,2155.0
0.09184058852244212,-2720.0,-9734.0,-1460.0,17.0,65.0,2142.0
0.09244085380690252,-1156.0,-12056.0,-1365.0,12.0,64.0,2146.0
0.09304111909136292,-1250.0,-9875.0,-724.0,-4.0,74.0,2149.0
0.09364138437582332,-2841.0,-10082.0,288.0,8.0,73.0,2149.0
0.09424164966028374,-2134.0,-11451.0,879.0,19.0,74.0,2153.0
0.09484191494474414,-2613.0,-10257.0,592.0,12.0,60.0,2149.0
0.09544218022920455,-1929.0,-9126.0,-797.0,11.0,65.0,2140.0
0.09604244551366495,468.0,-4729.0,-3295.0,16.0,63.0,2138.0
0.09664271079812536,-50.0,3337.0,-1062.0,15.0,70.0,2152.0
0.09724297608258577,783.0,-1586.0,-491.0,-3.0,66.0,2152.0
0.09784324136704617,496.0,571.0,2365.0,14.0,61.0,2139.0
0.09844350665150658,-389.0,-1213.0,2232.0,12.0,66.0,2145.0
0.09904377193596699,821.0,-186.0,1480.0,15.0,69.0,2144.0
0.09964403722042739,-212.0,-2148.0,44.0,14.0,67.0,2142.0
0.10024430250488779,788.0,1594.0,-348.0,13.0,60.0,2142.0
0.10084456778934821,149.0,-2249.0,1850.0,13.0,61.0,2146.0
0.10144483307380861,149.0,1019.0,1987.0,9.0,75.0,2140.0
0.10204509835826901,706.0,-1567.0,-500.0,6.0,59.0,2143.0
0.10264536364272941,-247.0,488.0,-954.0,5.0,69.0,2135.0
0.10324562892718983,610.0,-980.0,694.0,10.0,65.0,2153.0
0.10384589421165023,270.0,-189.0,243.0,18.0,65.0,2142.0
0.10444615949611064,655.0,-377.0,-1250.0,24.0,74.0,2134.0
0.10504642478057104,225.0,1152.0,-501.0,27.0,80.0,2149.0
0.10564669006503145,48.0,-1913.0,-1557.0,25.0,69.0,2152.0
0.10624695534949186,750.0,967.0,819.0,17.0,79.0,2148.0
0.10684722063395226,564.0,-1741.0,1296.0,20.0,54.0,2148.0
0.10744748591841267,1018.0,463.0,-592.0,11.0,59.0,2141.0
0.10804775120287308,868.0,-1106.0,-1536.0,23.0,65.0,2143.0
0.10864801648733348,-785.0,-28.0,-564.0,16.0,82.0,2140.0
0.10924828177179388,-440.0,-414.0,948.0,15.0,74.0,2144.0
0.1098485470562543,-862.0,1029.0,1554.0,19.0,63.0,2137.0
0.1104488123407147,722.0,-1660.0,-461.0,11.0,50.0,2141.0
0.1110490776251751,309.0,782.0,-1596.0,2.0,57.0,2146.0
0.1116493429096355,457.0,-1482.0,406.0,6.0,54.0,2147.0
0.11224960819409592,654.0,577.0,344.0,-3.0,63.0,2147.0
0.11284987347855632,-46.0,-1136.0,-1542.0,16.0,72.0,2146.0
0.11345013876301673,483.0,297.0,-1509.0,18.0,69.0,2140.0
0.11405040404747713,448.0,-665.0,-915.0,8.0,76.0,2147.0
0.11465066933193754,539.0,718.0,583.0,14.0,76.0,2139.0
0.11525093461639795,439.0,-1368.0,1128.0,11.0,65.0,2154.0
0.11585119990085835,46.0,622.0,-513.0,14.0,61.0,2157.0
0.11645146518531876,731.0,-1402.0,-1284.0,5.0,66.0,2151.0
0.11705173046977917,127.0,409.0,-1585.0,14.0,66.0,2150.0
0.11765199575423957,455.0,-1147.0,807.0,17.0,66.0,2149.0
0.11825226103869997,593.0,300.0,418.0,17.0,65.0,2143.0
0.11885252632316039,81.0,-910.0,124.0,13.0,70.0,2139.0
0.11945279160762079,356.0,291.0,-814.0,18.0,66.0,2143.0
0.12005305689208119,104.0,-1071.0,-1076.0,20.0,75.0,2137.0
0.1206533221765416,511.0,388.0,814.0,15.0,64.0,2152.0
0.12125358746100201,361.0,-901.0,351.0,15.0,54.0,2145.0
0.12185385274546241,385.0,312.0,-496.0,7.0,59.0,2146.0
0.12245411802992281,651.0,-892.0,-881.0,16.0,80.0,2139.0
0.12305438331438322,176.0,132.0,-80.0,14.0,72.0,2144.0
0.12365464859884363,573.0,-481.0,1316.0,10.0,80.0,2149.0
0.12425491388330404,186.0,235.0,437.0,16.0,68.0,2143.0
0.12485517916776444,696.0,-1000.0,-264.0,14.0,62.0,2143.0
0.12545544445222484,1021.0,261.0,-930.0,5.0,61.0,2142.0
0.12605570973668526,702.0,-2058.0,474.0,2.0,72.0,2150.0
0.12665597502114567,-6780.0,-16981.0,445.0,28.0,59.0,2140.0
0.12725624030560606,-5347.0,-9188.0,-3381.0,11.0,65.0,2149.0
0.12785650559006648,-2522.0,-8942.0,-6034.0,18.0,66.0,2142.0
0.12845677087452687,-3401.0,-6987.0,-4451.0,14.0,62.0,2150.0
0.12905703615898728,-1703.0,-10117.0,-3283.0,11.0,73.0,2145.0
0.1296573014434477,-2893.0,-9141.0,-1885.0,-3.0,66.0,2140.0
0.1302575667279081,-5206.0,-17578.0,-2692.0,-7.0,66.0,2141.0
0.1308578320123685,-3093.0,-21867.0,-4032.0,14.0,65.0,2148.0
0.13145809729682892,-4046.0,-22691.0,-4462.0,2.0,62.0,2143.0
0.1320583625812893,-4867.0,-15380.0,-4682.0,20.0,53.0,2145.0
0.13265862786574972,-4145.0,-20501.0,-4778.0,16.0,63.0,2142.0
0.1332588931502101,-4962.0,-17460.0,-5355.0,16.0,68.0,2144.0
0.13385915843467053,-3584.0,-17996.0,-4432.0,19.0,76.0,2142.0
0.13445942371913094,-2287.0,-16423.0,-2146.0,13.0,53.0,2147.0
0.13505968900359133,-2950.0,-15138.0,-3165.0,20.0,68.0,2146.0
0.13565995428805175,-3117.0,-14414.0,-3404.0,14.0,67.0,2143.0
0.13626021957251216,-1621.0,-10500.0,-4361.0,17.0,65.0,2136.0
0.13686048485697255,-1744.0,-15559.0,-3211.0,19.0,67.0,2143.0
0.13746075014143297,-3146.0,-17325.0,-3561.0,27.0,69.0,2151.0
0.13806101542589339,-2092.0,-15975.0,-3730.0,16.0,68.0,2139.0
0.13866128071035377,-2256.0,-12980.0,-2990.0,-1.0,64.0,2144.0
0.1392615459948142,-3523.0,-14144.0,-2938.0,12.0,75.0,2138.0
0.13986181127927458,-2301.0,-14182.0,-3873.0,8.0,64.0,2144.0
0.140462076563735,-1606.0,-12711.0,-4341.0,16.0,73.0,2144.0
0.1410623418481954,-3215.0,-14599.0,-5269.0,9.0,67.0,2144.0
0.1416626071326558,-3386.0,-12857.0,-5955.0,23.0,71.0,2141.0
0.14226287241711622,-2946.0,-15981.0,-4953.0,4.0,67.0,2144.0
0.14286313770157663,-3763.0,-12171.0,-2477.0,18.0,74.0,2134.0
0.14346340298603702,-2333.0,-16318.0,-4547.0,24.0,65.0,2138.0
0.14406366827049744,-1663.0,-14018.0,-3926.0,19.0,62.0,2154.0
0.14466393355495785,-2682.0,-11133.0,-1632.0,9.0,64.0,2144.0
0.14526419883941824,-2922.0,-14701.0,-2429.0,11.0,79.0,2146.0
0.14586446412387866,-2078.0,-10947.0,-2009.0,7.0,68.0,2140.0
0.14646472940833904,-2725.0,-13869.0,-1433.0,25.0,64.0,2145.0
0.14706499469279946,-2368.0,-10601.0,-912.0,7.0,68.0,2150.0
0.14766525997725988,-1280.0,-10614.0,-1380.0,6.0,61.0,2147.0
0.14826552526172027,-2181.0,-9272.0,-2017.0,18.0,70.0,2139.0
0.14886579054618068,-2514.0,-10460.0,-1346.0,6.0,56.0,2139.0
0.1494660558306411,-1592.0,-11487.0,-2448.0,5.0,57.0,2144.0
0.1500663211151015,677.0,-3722.0,-1522.0,19.0,56.0,2150.0
0.1506665863995619,791.0,2788.0,437.0,18.0,74.0,2143.0
0.1512668516840223,160.0,-849.0,736.0,8.0,59.0,2144.0
0.1518671169684827,-421.0,1537.0,155.0,19.0,59.0,2149.0
0.15246738225294312,1232.0,-2621.0,-586.0,20.0,55.0,2142.0
0.1530676475374035,-452.0,1251.0,1744.0,16.0,65.0,2136.0
0.15366791282186393,558.0,-2229.0,1085.0,17.0,72.0,2137.0
0.15426817810632434,231.0,1403.0,-339.0,12.0,78.0,2152.0
0.15486844339078473,-250.0,-1965.0,-1589.0,15.0,71.0,2144.0
0.15546870867524515,837.0,860.0,-1480.0,12.0,56.0,2148.0
0.15606897395970556,-484.0,-1735.0,716.0,30.0,69.0,2145.0
0.15666923924416595,1359.0,683.0,1171.0,27.0,73.0,2144.0
0.15726950452862637,-327.0,-1864.0,-305.0,21.0,67.0,2140.0
0.15786976981308676,297.0,1079.0,-256.0,15.0,70.0,2140.0
0.15847003509754717,1067.0,-1910.0,-2400.0,25.0,77.0,2140.0
0.1590703003820076,-701.0,973.0,-1518.0,18.0,64.0,2154.0
0.15967056566646798,1005.0,-2019.0,-1626.0,27.0,62.0,2144.0
0.1602708309509284,236.0,642.0,-1923.0,25.0,63.0,2149.0
0.1608710962353888,-398.0,-1495.0,-1478.0,15.0,62.0,2149.0
0.1614713615198492,-330.0,372.0,-876.0,17.0,70.0,2148.0
0.16207162680430962,485.0,-1227.0,99.0,6.0,60.0,2145.0
0.16267189208877,707.0,605.0,-1060.0,17.0,67.0,2146.0
0.16327215737323042,-148.0,-1505.0,-1283.0,15.0,74.0,2146.0
0.16387242265769084,663.0,597.0,-2553.0,2.0,72.0,2150.0
0.16447268794215122,289.0,-1584.0,-419.0,15.0,64.0,2146.0
0.16507295322661164,10.0,569.0,484.0,20.0,59.0,2146.0
0.16567321851107206,785.0,-1423.0,-552.0,8.0,73.0,2149.0
0.16627348379553245,-135.0,-141.0,-1780.0,13.0,55.0,2148.0
0.16687374907999286,-3425.0,-9370.0,158.0,12.0,59.0,2143.0
0.16747401436445328,-3076.0,-10923.0,-2214.0,17.0,73.0,2135.0
0.16807427964891367,-4487.0,-11456.0,-3205.0,15.0,79.0,2152.0
0.16867454493337408,-3361.0,-7109.0,-3695.0,3.0,67.0,2149.0
0.16927481021783447,-1644.0,-11812.0,-2261.0,14.0,63.0,2139.0
0.1698750755022949,-1740.0,-7988.0,-4205.0,15.0,70.0,2140.0
0.1704753407867553,4809.0,6906.0,-5702.0,23.0,70.0,2149.0
0.1710756060712157,-1895.0,7132.0,-2556.0,2.0,74.0,2149.0
0.1716758713556761,1491.0,-4204.0,1364.0,4.0,59.0,2146.0
0.17227613664013652,249.0,3993.0,1352.0,17.0,62.0,2140.0
0.1728764019245969,-1439.0,-1985.0,-554.0,13.0,76.0,2141.0
0.17347666720905733,3331.0,595.0,-1815.0,14.0,71.0,2141.0
0.17407693249351774,-913.0,-320.0,-345.0,21.0,77.0,2148.0
0.17467719777797813,-1175.0,-888.0,799.0,22.0,59.0,2151.0
0.17527746306243855,1496.0,2143.0,-550.0,17.0,52.0,2158.0
0.17587772834689894,929.0,5720.0,258.0,18.0,67.0,2145.0
0.17647799363135935,1913.0,-5313.0,-730.0,13.0,73.0,2144.0
0.17707825891581977,-1220.0,5238.0,-1097.0,11.0,59.0,2146.0
0.17767852420028016,2543.0,-3287.0,1302.0,9.0,68.0,2134.0
0.17827878948474057,-996.0,3478.0,796.0,17.0,60.0,2147.0
0.178879054769201,-123.0,-1831.0,580.0,19.0,56.0,2152.0
0.17947932005366138,2274.0,1595.0,-1115.0,16.0,54.0,2154.0
0.1800795853381218,-967.0,-366.0,-1006.0,15.0,63.0,2149.0
0.18067985062258218,1368.0,5799.0,246.0,13.0,61.0,2148.0
0.1812801159070426,-845.0,-6242.0,1242.0,12.0,65.0,2158.0
0.18188038119150302,1478.0,5534.0,1678.0,15.0,70.0,2151.0
0.1824806464759634,304.0,-5184.0,1870.0,19.0,61.0,2151.0
0.18308091176042382,-576.0,3981.0,-1672.0,20.0,56.0,2144.0
0.18368117704488424,2518.0,-3560.0,-1750.0,19.0,67.0,2153.0
0.18428144232934462,-897.0,2576.0,-1032.0,24.0,70.0,2157.0
0.18488170761380504,1278.0,-1741.0,2195.0,10.0,64.0,2138.0
0.18548197289826546,-1075.0,4739.0,2215.0,21.0,58.0,2145.0
0.18608223818272585,1747.0,-4524.0,1247.0,8.0,60.0,2146.0
0.18668250346718626,275.0,4760.0,-230.0,9.0,72.0,2144.0
0.18728276875164665,-381.0,-4172.0,241.0,8.0,67.0,2153.0
0.18788303403610707,1728.0,4329.0,484.0,6.0,58.0,2148.0
0.18848329932056748,-421.0,-3353.0,2406.0,13.0,75.0,2147.0
0.18908356460502787,847.0,3296.0,1884.0,4.0,72.0,2150.0
0.1896838298894883,1468.0,-2218.0,1355.0,14.0,76.0,2154.0
0.1902840951739487,1277.0,3452.0,193.0,11.0,68.0,2138.0
0.1908843604584091,928.0,-3095.0,-637.0,22.0,56.0,2151.0
0.1914846257428695,-320.0,3684.0,-576.0,26.0,63.0,2140.0
0.1920848910273299,1912.0,-3243.0,1292.0,24.0,64.0,2149.0
0.1926851563117903,-152.0,3539.0,1914.0,15.0,72.0,2153.0
0.19328542159625073,749.0,-3080.0,1263.0,25.0,66.0,2142.0
0.19388568688071112,1141.0,3265.0,-527.0,7.0,71.0,2143.0
0.19448595216517153,-275.0,-2660.0,-337.0,19.0,51.0,2146.0
0.19508621744963195,1223.0,2648.0,-376.0,10.0,56.0,2145.0
0.19568648273409234,-121.0,-1754.0,1049.0,13.0,64.0,2146.0
0.19628674801855275,1449.0,2363.0,1347.0,17.0,60.0,2138.0
0.19688701330301317,313.0,-2159.0,1076.0,12.0,65.0,2138.0
0.19748727858747356,380.0,2728.0,1127.0,10.0,58.0,2145.0
0.19808754387193397,1565.0,-2195.0,-67.0,4.0,71.0,2143.0
0.19868780915639436,-323.0,2861.0,-906.0,20.0,66.0,2141.0
0.19928807444085478,1315.0,-2041.0,-214.0,12.0,75.0,2140.0
0.1998883397253152,558.0,2731.0,311.0,18.0,60.0,2144.0
0.20048860500977558,1521.0,-190.0,1492.0,13.0,66.0,2143.0
0.201088870294236,391.0,1189.0,943.0,13.0,65.0,2147.0
0.20168913557869642,610.0,-905.0,601.0,13.0,69.0,2146.0
0.2022894008631568,1286.0,1672.0,-905.0,17.0,54.0,2156.0
0.20288966614761722,111.0,-1328.0,-145.0,17.0,80.0,2142.0
0.20348993143207764,937.0,2047.0,177.0,10.0,70.0,2148.0
0.20409019671653802,855.0,-1455.0,305.0,11.0,68.0,2151.0
0.20469046200099844,146.0,2223.0,1067.0,20.0,64.0,2141.0
0.20529072728545883,486.0,718.0,1030.0,25.0,66.0,2150.0
0.20589099256991925,510.0,334.0,-86.0,9.0,65.0,2137.0
0.20649125785437966,1314.0,261.0,137.0,13.0,69.0,2140.0
0.20709152313884005,264.0,795.0,-80.0,16.0,67.0,2144.0
0.20769178842330047,1039.0,-305.0,385.0,13.0,70.0,2161.0
0.20829205370776088,791.0,1311.0,769.0,12.0,71.0,2143.0
0.20889231899222127,491.0,-668.0,418.0,12.0,62.0,2153.0
0.2094925842766817,1297.0,1565.0,686.0,30.0,54.0,2146.0
0.21009284956114208,583.0,-837.0,1098.0,11.0,65.0,2154.0
0.2106931148456025,1253.0,-262.0,-67.0,16.0,67.0,2144.0
0.2112933801300629,351.0,868.0,222.0,13.0,58.0,2146.0
0.2118936454145233,1077.0,130.0,-634.0,7.0,72.0,2144.0
0.2124939106989837,988.0,522.0,172.0,12.0,73.0,2147.0
0.21309417598344413,429.0,735.0,845.0,18.0,57.0,2143.0
0.21369444126790452,1200.0,116.0,924.0,18.0,64.0,2146.0
0.21429470655236493,588.0,767.0,602.0,5.0,71.0,2144.0
0.21489497183682535,882.0,-299.0,355.0,-2.0,71.0,2148.0
0.21549523712128574,598.0,-557.0,129.0,18.0,65.0,2153.0
0.21609550240574615,966.0,1280.0,789.0,24.0,62.0,2146.0
0.21669576769020654,1064.0,-324.0,788.0,11.0,57.0,2139.0
0.21729603297466696,530.0,981.0,1118.0,3.0,76.0,2140.0
0.21789629825912737,1180.0,32.0,915.0,10.0,71.0,2138.0
0.21849656354358776,716.0,660.0,430.0,9.0,66.0,2142.0
0.21909682882804818,868.0,253.0,-145.0,16.0,72.0,2144.0
0.2196970941125086,1135.0,420.0,-187.0,23.0,76.0,2142.0
0.22029735939696898,1068.0,-466.0,898.0,18.0,69.0,2143.0
0.2208976246814294,924.0,1297.0,882.0,9.0,67.0,2149.0
0.22149788996588982,663.0,-353.0,606.0,7.0,74.0,2145.0
0.2220981552503502,1117.0,1136.0,305.0,10.0,72.0,2144.0
0.22269842053481062,824.0,-224.0,18.0,16.0,73.0,2149.0
